## RECSRecommendations Upload File,,,,,,,,,,,,,,,,,,,
## RECS''## RECS'' indicates a Recommendations pre-process header. Please do not remove these lines.,,,,,,,,,,,,,,,,,,,
## RECS,,,,,,,,,,,,,,,,,,,
## RECSUse this file to upload product display information to Recommendations. Each product has its own row. Each line must contain 19 values and if not all are filled a space should be left.,,,,,,,,,,,,,,,,,,,
## RECSThe last 100 columns (entity.custom1 - entity.custom100) are custom. The name 'customN' can be replaced with a custom name such as 'onSale' or 'brand'.,,,,,,,,,,,,,,,,,,,
## RECSIf the products already exist in Recommendations then changes uploaded here will override the data in Recommendations. Any new attributes entered here will be added to the product''s entry in Recommendations.,,,,,,,,,,,,,,,,,,,
## RECSentity.id,entity.name,entity.categoryId,entity.message,entity.thumbnailUrl,entity.value,entity.pageUrl,entity.inventory,entity.margin,entity.custom1,entity.custom2,entity.custom3,entity.custom4,entity.custom5,entity.custom6,entity.custom7,entity.custom8,entity.custom9,entity.custom10,...
PRODUCT_E_QUETOR_TRAINING_OIL_AND_GAS_FIELD_DEVELOPMENT_AND_COST_ESTIMATION,QUE$TOR Training: Oil & Gas Field Development & Cost Estimation,E_SOLUTIONS,"Maximize your subscription to QUE$TOR, our global upstream project cost estimation and decision support tool, with one of our training courses",https://spglobal.scene7.com/is/image/spglobalcom/CI_1224_Upstream_Banner?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/upstream-midstream-oil-gas/questor-training-oil-gas-field-development-cost-estimation,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Maximize your subscription to QUE$TOR, our global upstream project cost estimation and decision support tool, with one of our training courses",,,,,,
PRODUCT_E_REFINERY_COST_AND_MARGIN_ANALYTICS,Refinery Cost & Margin Analytics,E_SOLUTIONS,Spot opportunities in global refined products markets with Platts price benchmarks. With vast coverage get the price data you need to trade with confidence.,https://spglobal.scene7.com/is/image/spglobalcom/CI-fuels-refining-refined-products?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/fuels-refined-products/refinery-cost-margin-analytics,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Spot opportunities in global refined products markets with Platts price benchmarks. With vast coverage get the price data you need to trade with confidence.,,,,,,
PRODUCT_E_REFINING_AND_MARKETING,Refining & Marketing,E_SOLUTIONS,The Refining and Products Market service offers authoritative analysis on changing dynamics in the oil refining and refined product markets-globally and regionally.,https://spglobal.scene7.com/is/image/spglobalcom/CI-fuels-refining-banner?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/fuels-refined-products/refining-marketing,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,Description:The Refining and Products Market service offers authoritative analysis on changing dynamics in the oil refining and refined product markets-globally and regionally.,,,,,,
PRODUCT_E_REFINING_SCENARIO_MANAGER,Refining Scenario Manager,E_SOLUTIONS,Refining Scenario Manager (RSM) is your ultimate tool for optimizing refinery operations and trading strategies.,https://spglobal.scene7.com/is/image/spglobalcom/Oil-Prices-Refining-Margins-855x480?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/crude-oil/refining-scenario-manager,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Refining Scenario Manager (RSM) is your ultimate tool for optimizing refinery operations and trading strategies.,,,,,,
PRODUCT_E_RISK_MARKET_DATA_SOLUTIONS,Risk Market Data Solutions,E_SOLUTIONS,"Manage exposure to commodity price volatility, safeguard your investments, and enhance operational resilience with Platts independent, verifiable risk market data.",https://spglobal.scene7.com/is/image/spglobalcom/CI_1124_Building?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/risk,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Manage exposure to commodity price volatility, safeguard your investments, and enhance operational resilience with Platts independent, verifiable risk market data.",,,,,,
PRODUCT_E_S_AND_P_GLOBAL_ENERGY_CORE,S&P Global Energy Core,E_SOLUTIONS,"Discover the S&P Global Energy Core platform: your gateway to real-time, global energy, price benchmarks, market data and forecasts to optimize your strategies.",https://spglobal.scene7.com/is/image/spglobalcom/CI_1124_platts_connect?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/delivery/platts-connect,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Discover the S&P Global Energy Core platform: your gateway to real-time, global energy, price benchmarks, market data and forecasts to optimize your strategies.",,,,,,
PRODUCT_E_S_AND_P_GLOBAL_ENERGY_HORIZONS,S&P Global Energy Horizons,E_SOLUTIONS,"S&P Global Energy Horizons provides comprehensive energy expansion and sustainability intelligence, from big picture trends to asset level insights.",https://spglobal.scene7.com/is/image/spglobalcom/CI_1125_Horizons_dandelion?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/horizons-energy-expansion-sustainability,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:S&P Global Energy Horizons provides comprehensive energy expansion and sustainability intelligence, from big picture trends to asset level insights.",,,,,,
PRODUCT_E_S_AND_P_GLOBAL_ENERGY_PLATTS,S&P Global Energy Platts,E_SOLUTIONS,"Navigate global energy markets with S&P Global Energy Platts. Access real-time price benchmarks, news, and analysis to trade with confidence.",https://spglobal.scene7.com/is/image/spglobalcom/CI_0226-platts-banner?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/platts-pricing-news,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Navigate global energy markets with S&P Global Energy Platts. Access real-time price benchmarks, news, and analysis to trade with confidence.",,,,,,
PRODUCT_E_SEED_INNOVATION_SERVICE,Seed Innovation Service,E_SOLUTIONS,S&P Global Energy provides comprehensive analysis and forecasts for the world's largest volume of inorganic chemicals.,https://spglobal.scene7.com/is/image/spglobalcom/CI_1124_BlueBlooms?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/crop-science/seed-innovation-service,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,Description:S&P Global Energy provides comprehensive analysis and forecasts for the world's largest volume of inorganic chemicals.,,,,,,
PRODUCT_E_SHIPPING_AND_COMMODITY_FLOWS_MARKET_DATA,Shipping and Commodity Flows Market Data,E_SOLUTIONS,"Spot opportunities in global freight markets with Platts price benchmarks. With our vast coverage, you can maximize your trading revenue and minimize your risk.",https://spglobal.scene7.com/is/image/spglobalcom/CI_1024_Shipping_Market_Data?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/shipping/shipping-market-data,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Spot opportunities in global freight markets with Platts price benchmarks. With our vast coverage, you can maximize your trading revenue and minimize your risk.",,,,,,
PRODUCT_E_SHIPPING_AND_COMMODITY_FLOWS_MARKET_INSIGHTS,Shipping and Commodity Flows Market Insights,E_SOLUTIONS,"Unlock market insights for commodity flows. freight rates, and bunker fuel trends. Prepare for market challenges and opportunities with real-time data, analysis and forecasts.",https://spglobal.scene7.com/is/image/spglobalcom/CI_1024_Shipping_Market_Data?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/shipping/shipping-market-insights,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Unlock market insights for commodity flows. freight rates, and bunker fuel trends. Prepare for market challenges and opportunities with real-time data, analysis and forecasts.",,,,,,
PRODUCT_E_SHIPPING_AND_COMMODITY_FLOWS_SOLUTIONS,Shipping and Commodity Flows Solutions,E_SOLUTIONS,Discover expert insights and analytics to navigate global commodity transportation complexities.,https://spglobal.scene7.com/is/image/spglobalcom/Mediterranean-Bunker-Fuel-Virtual-Conference-2?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/shipping,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,Description:Discover expert insights and analytics to navigate global commodity transportation complexities.,,,,,,
PRODUCT_E_SOFTWARE_SOLUTIONS,Software Solutions,E_SOLUTIONS,"At S&P Global Energy, our comprehensive view of global energy and commodities markets enables our customers to make superior decisions and create long-term, sustainable value.",https://spglobal.scene7.com/is/image/spglobalcom/ra-automation-software-technology-process-system-business-1125553040?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/software,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:At S&P Global Energy, our comprehensive view of global energy and commodities markets enables our customers to make superior decisions and create long-term, sustainable value.",,,,,,
PRODUCT_E_SOFTWARE_USER_MANUALS,Software User Manuals,E_SOLUTIONS,"Here you will find software and manuals for Platts Excel Add-in, and S&P Global Energy data products.",https://spglobal.scene7.com/is/image/spglobalcom/ra-automation-software-technology-process-system-business-1125553040?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/software/software-user-manuals,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Here you will find software and manuals for Platts Excel Add-in, and S&P Global Energy data products.",,,,,,
PRODUCT_E_SULPHUR_AND_SULPHURIC_ACID,Sulphur & Sulphuric Acid,E_SOLUTIONS,"Delve into the sulphur and sulphuric acid markets with S&P Global's expert insights. Access detailed reports on pricing, supply chain challenges, and market forecasts to inform your strategic decisions.",https://spglobal.scene7.com/is/image/spglobalcom/CI_1024_Fertilizers_Market_Insight_Banner_Image?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/fertilizers/sulphur-sulphuric-acid,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Delve into the sulphur and sulphuric acid markets with S&P Global's expert insights. Access detailed reports on pricing, supply chain challenges, and market forecasts to inform your strategic decisions.",,,,,,
PRODUCT_E_SULPHURIC_ACID_OUTLOOK,Sulphuric Acid Outlook,E_SOLUTIONS,S&P Global Energy provides comprehensive analysis and forecasts for the world's largest volume of inorganic chemicals.,https://spglobal.scene7.com/is/image/spglobalcom/CI_1124_BlueBlooms?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/fertilizers/sulphuric-acid-outlook,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,Description:S&P Global Energy provides comprehensive analysis and forecasts for the world's largest volume of inorganic chemicals.,,,,,,
PRODUCT_E_SUSTAINABILITY,Sustainability,E_SOLUTIONS,"At S&P Global Energy, our comprehensive view of global energy and commodities markets enables our customers to make superior decisions and create long-term, sustainable value.",,,https://www.spglobal.com/energy/en/products-solutions/sustainability,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:At S&P Global Energy, our comprehensive view of global energy and commodities markets enables our customers to make superior decisions and create long-term, sustainable value.",,,,,,
PRODUCT_E_SUSTAINABLE_AVIATION_FUELS,Sustainable Aviation Fuels,E_SOLUTIONS,"Learn about sustainable aviation fuel (SAF) options and their role in reducing aviation's carbon footprint, paving the way for greener travel.",https://spglobal.scene7.com/is/image/spglobalcom/CI_1124_AG_Biofuels_Banner_Image?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/biofuels/sustainable-aviation-fuels,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Learn about sustainable aviation fuel (SAF) options and their role in reducing aviation's carbon footprint, paving the way for greener travel.",,,,,,
PRODUCT_E_SYNTHETIC_FUELS,Synthetic Fuels,E_SOLUTIONS,"Explore synthetic fuels and their potential to revolutionize energy systems, providing sustainable solutions for diverse applications.",https://spglobal.scene7.com/is/image/spglobalcom/CI_1024_Fertilizers_Market_Insight_Banner_Image?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/biofuels/synthetic-fuels,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Explore synthetic fuels and their potential to revolutionize energy systems, providing sustainable solutions for diverse applications.",,,,,,
PRODUCT_E_UPSTREAM_DATA,Upstream Data,E_SOLUTIONS,"Global E&P data and insights, from trend analysis to risk mitigation and investment optimization, with spatial and analytics ready data.",https://spglobal.scene7.com/is/image/spglobalcom/CI_1024_upstream-data-banner?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/upstream-midstream-oil-gas/upstream-data,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Global E&P data and insights, from trend analysis to risk mitigation and investment optimization, with spatial and analytics ready data.",,,,,,
PRODUCT_E_UPSTREAM_DATA_DELIVERY,Upstream Data Delivery,E_SOLUTIONS,"S&P Global Upstream Solutions data delivered via platforms, cloud, feeds, and APIs. Integrate energy data to explore opportunities and manage assets globally.",https://spglobal.scene7.com/is/image/spglobalcom/CI_1024_upstream-delivery-banner?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/upstream-midstream-oil-gas/upstream-delivery,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:S&P Global Upstream Solutions data delivered via platforms, cloud, feeds, and APIs. Integrate energy data to explore opportunities and manage assets globally.",,,,,,
PRODUCT_E_UPSTREAM_ENHANCED_EMISSIONS,Upstream Enhanced Emissions,E_SOLUTIONS,"The Upstream Enhanced Emissions dataset provides detailed and comprehensive greenhouse gas estimates for the global upstream sector, integrated with our core upstream data.",https://spglobal.scene7.com/is/image/spglobalcom/Upstream-landing-page-background?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/upstream-midstream-oil-gas/upstream-enhanced-emissions,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:The Upstream Enhanced Emissions dataset provides detailed and comprehensive greenhouse gas estimates for the global upstream sector, integrated with our core upstream data.",,,,,,
PRODUCT_E_UPSTREAM_GHG_REDUCTION,Upstream GHG Reduction,E_SOLUTIONS,"Provides insights, data, and software to help oil and gas companies navigate GHG reduction in support of decarbonization strategies.",https://spglobal.scene7.com/is/image/spglobalcom/CI_1024-GHG-Overview?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/upstream-midstream-oil-gas/upstream-ghg-reduction,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Provides insights, data, and software to help oil and gas companies navigate GHG reduction in support of decarbonization strategies.",,,,,,
PRODUCT_E_UPSTREAM_INSIGHT,Upstream Insight,E_SOLUTIONS,"Upstream research and insights from expert analysts. Trusted strategic analysis of risks, trends, and opportunities in the global oil and gas sector to inform decisions.",https://spglobal.scene7.com/is/image/spglobalcom/CI_1024_Upstream_Insight_Banner_Image?$responsive$,,https://www.spglobal.com/energy/en/products-solutions/upstream-midstream-oil-gas/upstream-insight,,,Division:E,ProductType:,SubscriptionTier:,EligibleAudience:,"Description:Upstream research and insights from expert analysts. Trusted strategic analysis of risks, trends, and opportunities in the global oil and gas sector to inform decisions.",,,,,,
